timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616526382016,4754,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,754 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1270,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4754,0,120
1616526386772,5260,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,260 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1037,945,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5260,0,115
1616526392033,5900,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,900 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1037,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5900,0,119
1616526397935,5926,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,926 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1027,955,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5926,0,116
1616526403863,3234,10,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,234 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1089,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,3234,0,153
1616526407098,236,11,200,OK,Kcb_questions 1-1,text,true,,1273,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,236,0,118
1616526407335,213,12,200,OK,Kcb_questions 1-1,text,true,,1353,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,213,0,0
1616526407550,756,13,200,OK,Kcb_questions 1-1,text,true,,1089,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,756,0,0
1616526408308,134,14,200,OK,Kcb_questions 1-1,text,true,,1089,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,134,0,0
1616526408443,86,15,200,OK,Kcb_questions 1-1,text,true,,1278,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,86,0,0
1616526408530,80,16,200,OK,Kcb_questions 1-1,text,true,,1276,959,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,80,0,0
1616526408612,185,17,200,OK,Kcb_questions 1-1,text,true,,1072,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,185,0,0
1616526408798,131,18,200,OK,Kcb_questions 1-1,text,true,,1061,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,131,0,0
1616526408931,132,19,200,OK,Kcb_questions 1-1,text,true,,1383,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,132,0,0
1616526409064,131,20,200,OK,Kcb_questions 1-1,text,true,,1299,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,131,0,0
1616526409197,231,21,200,OK,Kcb_questions 1-1,text,true,,1342,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,231,0,116
1616526409430,532,22,200,OK,Kcb_questions 1-1,text,true,,1039,928,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,532,0,0
1616526409964,158,23,200,OK,Kcb_questions 1-1,text,true,,1459,980,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,158,0,0
1616526410122,3078,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,078 milliseconds, but should not have lasted longer than 3,000 milliseconds.",960,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,3078,0,115
1616526413203,13184,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 13,184 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,13184,0,115
1616526426388,2725,2,200,OK,Kcb_questions 1-1,text,true,,1280,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2725,0,123
1616526429115,632,3,200,OK,Kcb_questions 1-1,text,true,,1169,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,632,0,117
1616526429749,369,4,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,369,0,0
1616526430119,473,5,200,OK,Kcb_questions 1-1,text,true,,1163,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,473,0,0
1616526430593,480,6,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,479,0,0
1616526431074,185,7,200,OK,Kcb_questions 1-1,text,true,,1436,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,185,0,0
1616526431261,269,8,200,OK,Kcb_questions 1-1,text,true,,1436,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,269,0,117
1616526431531,190,9,200,OK,Kcb_questions 1-1,text,true,,1015,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,190,0,0
1616526431722,284,10,200,OK,Kcb_questions 1-1,text,true,,1091,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,284,0,0
1616526432007,148,11,200,OK,Kcb_questions 1-1,text,true,,1268,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,148,0,0
1616526432157,154,12,200,OK,Kcb_questions 1-1,text,true,,1355,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,154,0,0
1616526432312,1013,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,1013,0,0
1616526433327,326,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,326,0,117
1616526433654,102,15,200,OK,Kcb_questions 1-1,text,true,,1274,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,102,0,0
1616526433758,100,16,200,OK,Kcb_questions 1-1,text,true,,1278,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,100,0,0
1616526433860,210,17,200,OK,Kcb_questions 1-1,text,true,,1071,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,210,0,0
1616526434071,165,18,200,OK,Kcb_questions 1-1,text,true,,1061,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,165,0,0
1616526434238,113,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,113,0,0
1616526434352,131,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,131,0,0
1616526434484,112,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,112,0,0
1616526434598,326,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,326,0,0
1616526434926,154,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,154,0,0
1616526435081,2394,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,960,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2394,0,150
1616526437477,8140,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 8,140 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,8140,0,124
1616526445619,5437,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,437 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1270,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5437,0,119
1616526451058,4603,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,603 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4603,0,119
1616526455663,5121,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,121 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1275,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5121,0,1186
1616526460786,4137,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,137 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4137,0,118
1616526464924,4151,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,151 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4151,0,115
1616526469077,4281,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,281 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4281,0,168
1616526473359,4351,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,351 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4351,0,118
1616526477712,5493,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,493 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1029,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5493,0,114
1616526483207,4135,10,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,135 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4135,0,119
1616526487344,4073,11,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,073 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1265,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4073,0,121
1616526491419,4114,12,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,114 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1031,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4114,0,116
1616526495535,4590,13,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,590 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4590,0,460
1616526500127,286,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,286,0,170
1616526500415,90,15,200,OK,Kcb_questions 1-1,text,true,,1278,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,90,0,0
1616526500507,200,16,200,OK,Kcb_questions 1-1,text,true,,1277,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,200,0,0
1616526500708,173,17,200,OK,Kcb_questions 1-1,text,true,,1074,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,173,0,0
1616526500882,117,18,200,OK,Kcb_questions 1-1,text,true,,1062,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,117,0,0
1616526501000,114,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,114,0,0
1616526501115,127,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,127,0,0
1616526501244,100,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,100,0,0
1616526501346,220,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,220,0,0
1616526501568,159,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,159,0,0
1616526501728,2320,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,958,970,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2320,0,116
1616526504050,9044,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 9,044 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1023,940,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,9044,0,117
1616526513095,4003,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,003 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1274,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4003,0,123
1616526517100,4172,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,172 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1023,966,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4172,0,129
1616526521273,4217,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,217 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1274,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4217,0,115
1616526525492,2503,5,200,OK,Kcb_questions 1-1,text,true,,1161,962,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2503,0,154
1616526527997,418,6,200,OK,Kcb_questions 1-1,text,true,,1135,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,418,0,117
1616526528416,125,7,200,OK,Kcb_questions 1-1,text,true,,1434,945,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,125,0,0
1616526528543,127,8,200,OK,Kcb_questions 1-1,text,true,,1434,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,127,0,0
1616526528671,134,9,200,OK,Kcb_questions 1-1,text,true,,1013,955,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,134,0,0
1616526528806,112,10,200,OK,Kcb_questions 1-1,text,true,,1089,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,112,0,0
1616526528920,81,11,200,OK,Kcb_questions 1-1,text,true,,1278,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,81,0,0
1616526529003,120,12,200,OK,Kcb_questions 1-1,text,true,,1353,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,120,0,0
1616526529124,630,13,200,OK,Kcb_questions 1-1,text,true,,1089,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,630,0,0
1616526529756,109,14,200,OK,Kcb_questions 1-1,text,true,,1089,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,109,0,0
1616526529866,81,15,200,OK,Kcb_questions 1-1,text,true,,1278,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,81,0,0
1616526529948,450,16,200,OK,Kcb_questions 1-1,text,true,,1275,959,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,450,0,0
1616526530400,335,17,200,OK,Kcb_questions 1-1,text,true,,1074,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,335,0,155
1616526530736,107,18,200,OK,Kcb_questions 1-1,text,true,,1062,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,107,0,0
1616526530845,93,19,200,OK,Kcb_questions 1-1,text,true,,1383,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,93,0,0
1616526530940,105,20,200,OK,Kcb_questions 1-1,text,true,,1299,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,105,0,0
1616526531047,102,21,200,OK,Kcb_questions 1-1,text,true,,1342,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,102,0,0
1616526531151,204,22,200,OK,Kcb_questions 1-1,text,true,,1039,928,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,204,0,0
1616526531356,167,23,200,OK,Kcb_questions 1-1,text,true,,1459,980,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,167,0,0
1616526531524,2425,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,958,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2424,0,114
1616526533951,8403,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 8,403 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1024,940,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,8403,0,119
1616526542357,4889,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,889 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1278,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4889,0,122
1616526547248,4459,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,459 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1024,966,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4459,0,115
1616526551708,5054,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,054 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1264,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5054,0,115
1616526556764,6511,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,511 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1161,962,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6511,0,120
1616526563276,586,6,200,OK,Kcb_questions 1-1,text,true,,1135,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,586,0,155
1616526563863,142,7,200,OK,Kcb_questions 1-1,text,true,,1434,945,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,142,0,0
1616526564006,154,8,200,OK,Kcb_questions 1-1,text,true,,1434,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,154,0,0
1616526564162,159,9,200,OK,Kcb_questions 1-1,text,true,,1013,955,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,159,0,0
1616526564322,138,10,200,OK,Kcb_questions 1-1,text,true,,1089,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,138,0,0
1616526564462,90,11,200,OK,Kcb_questions 1-1,text,true,,1275,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,90,0,0
1616526564553,141,12,200,OK,Kcb_questions 1-1,text,true,,1353,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,141,0,0
1616526564696,978,13,200,OK,Kcb_questions 1-1,text,true,,1089,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,978,0,0
1616526565675,313,14,200,OK,Kcb_questions 1-1,text,true,,1089,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,313,0,119
1616526565990,144,15,200,OK,Kcb_questions 1-1,text,true,,1266,924,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,144,0,0
